"Bevolkingsontwikkeling; levendgeborenen, overledenen en migratie, per dag"
"Woensdag 19 januari 2005";"611"
"Donderdag 20 januari 2005";"530"
"Vrijdag 21 januari 2005";"521"
"Zaterdag 22 januari 2005";"463"
"Zondag 23 januari 2005";"442"
"Maandag 24 januari 2005";"550"
"Dinsdag 25 januari 2005";"563"
"Woensdag 26 januari 2005";"589"
"Donderdag 27 januari 2005";"515"
"Vrijdag 28 januari 2005";"523"
"Zaterdag 29 januari 2005";"421"
"Zondag 30 januari 2005";"421"
"Maandag 31 januari 2005";"506"
"Totaal februari 2005";"14671"
"Dinsdag 1 februari 2005";"574"
"Woensdag 2 februari 2005";"536"
"Donderdag 3 februari 2005";"562"
"Vrijdag 4 februari 2005";"548"
"Zaterdag 5 februari 2005";"447"
"Zondag 6 februari 2005";"410"
"Maandag 7 februari 2005";"515"
"Dinsdag 8 februari 2005";"577"
"Woensdag 9 februari 2005";"545"
"Donderdag 10 februari 2005";"573"
"Vrijdag 11 februari 2005";"596"
"Zaterdag 12 februari 2005";"461"
"Zondag 13 februari 2005";"443"
"Maandag 14 februari 2005";"575"
"Dinsdag 15 februari 2005";"593"
"Woensdag 16 februari 2005";"532"
"Donderdag 17 februari 2005";"555"
"Vrijdag 18 februari 2005";"533"
"Zaterdag 19 februari 2005";"440"
"Zondag 20 februari 2005";"427"
"Maandag 21 februari 2005";"525"
"Dinsdag 22 februari 2005";"591"
"Woensdag 23 februari 2005";"562"
"Donderdag 24 februari 2005";"551"
"Vrijdag 25 februari 2005";"584"
"Zaterdag 26 februari 2005";"458"
"Zondag 27 februari 2005";"412"
"Maandag 28 februari 2005";"546"
"Totaal maart 2005";"15876"
"Dinsdag 1 maart 2005";"567"
"Woensdag 2 maart 2005";"527"
"Donderdag 3 maart 2005";"572"
"Vrijdag 4 maart 2005";"565"
"Zaterdag 5 maart 2005";"481"
"Zondag 6 maart 2005";"455"
"Maandag 7 maart 2005";"527"
"Dinsdag 8 maart 2005";"534"
"Woensdag 9 maart 2005";"510"
"Donderdag 10 maart 2005";"535"
"Vrijdag 11 maart 2005";"544"
"Zaterdag 12 maart 2005";"435"
"Zondag 13 maart 2005";"420"
"Maandag 14 maart 2005";"544"
"Dinsdag 15 maart 2005";"544"
"Woensdag 16 maart 2005";"544"
"Donderdag 17 maart 2005";"525"
"Vrijdag 18 maart 2005";"517"
"Zaterdag 19 maart 2005";"453"
"Zondag 20 maart 2005";"428"
"Maandag 21 maart 2005";"519"
"Dinsdag 22 maart 2005";"550"
"Woensdag 23 maart 2005";"543"
"Donderdag 24 maart 2005";"532"
"Vrijdag 25 maart 2005";"519"
"Zaterdag 26 maart 2005";"441"
"Zondag 27 maart 2005";"433"
"Maandag 28 maart 2005";"464"
"Dinsdag 29 maart 2005";"539"
"Woensdag 30 maart 2005";"591"
"Donderdag 31 maart 2005";"518"
"Totaal april 2005";"15563"
"Vrijdag 1 april 2005";"532"
"Zaterdag 2 april 2005";"461"
"Zondag 3 april 2005";"408"
"Maandag 4 april 2005";"567"
"Dinsdag 5 april 2005";"564"
"Woensdag 6 april 2005";"569"
"Donderdag 7 april 2005";"546"
"Vrijdag 8 april 2005";"558"
"Zaterdag 9 april 2005";"426"
"Zondag 10 april 2005";"440"
"Maandag 11 april 2005";"516"
"Dinsdag 12 april 2005";"552"
"Woensdag 13 april 2005";"545"
"Donderdag 14 april 2005";"574"
"Vrijdag 15 april 2005";"580"
"Zaterdag 16 april 2005";"446"
"Zondag 17 april 2005";"497"
"Maandag 18 april 2005";"534"
"Dinsdag 19 april 2005";"563"
"Woensdag 20 april 2005";"545"
"Donderdag 21 april 2005";"523"
"Vrijdag 22 april 2005";"587"
"Zaterdag 23 april 2005";"430"
"Zondag 24 april 2005";"444"
"Maandag 25 april 2005";"545"
"Dinsdag 26 april 2005";"543"
"Woensdag 27 april 2005";"566"
"Donderdag 28 april 2005";"561"
"Vrijdag 29 april 2005";"503"
"Zaterdag 30 april 2005";"438"
"Totaal mei 2005";"15711"
"Zondag 1 mei 2005";"452"
"Maandag 2 mei 2005";"559"
"Dinsdag 3 mei 2005";"585"
"Woensdag 4 mei 2005";"560"
"Donderdag 5 mei 2005";"507"
"Vrijdag 6 mei 2005";"551"
"Zaterdag 7 mei 2005";"512"
"Zondag 8 mei 2005";"431"
"Maandag 9 mei 2005";"550"
"Dinsdag 10 mei 2005";"570"
"Woensdag 11 mei 2005";"556"
"Donderdag 12 mei 2005";"524"
"Vrijdag 13 mei 2005";"505"
"Zaterdag 14 mei 2005";"416"
"Zondag 15 mei 2005";"445"
"Maandag 16 mei 2005";"413"
"Dinsdag 17 mei 2005";"549"
"Woensdag 18 mei 2005";"593"
"Donderdag 19 mei 2005";"506"
"Vrijdag 20 mei 2005";"496"
"Zaterdag 21 mei 2005";"469"
"Zondag 22 mei 2005";"381"
"Maandag 23 mei 2005";"520"
"Dinsdag 24 mei 2005";"511"
"Woensdag 25 mei 2005";"531"
"Donderdag 26 mei 2005";"568"
"Vrijdag 27 mei 2005";"514"
"Zaterdag 28 mei 2005";"442"
"Zondag 29 mei 2005";"449"
"Maandag 30 mei 2005";"495"
"Dinsdag 31 mei 2005";"551"
"Totaal juni 2005";"15583"
"Woensdag 1 juni 2005";"567"
"Donderdag 2 juni 2005";"533"
"Vrijdag 3 juni 2005";"488"
"Zaterdag 4 juni 2005";"414"
"Zondag 5 juni 2005";"433"
"Maandag 6 juni 2005";"549"
"Dinsdag 7 juni 2005";"537"
"Woensdag 8 juni 2005";"568"
"Donderdag 9 juni 2005";"527"
"Vrijdag 10 juni 2005";"496"
"Zaterdag 11 juni 2005";"434"
"Zondag 12 juni 2005";"413"
"Maandag 13 juni 2005";"570"
"Dinsdag 14 juni 2005";"585"
"Woensdag 15 juni 2005";"532"
"Donderdag 16 juni 2005";"550"
"Vrijdag 17 juni 2005";"496"
"Zaterdag 18 juni 2005";"437"
"Zondag 19 juni 2005";"493"
"Maandag 20 juni 2005";"576"
"Dinsdag 21 juni 2005";"541"
"Woensdag 22 juni 2005";"606"
"Donderdag 23 juni 2005";"587"
"Vrijdag 24 juni 2005";"549"
"Zaterdag 25 juni 2005";"503"
"Zondag 26 juni 2005";"372"
"Maandag 27 juni 2005";"505"
"Dinsdag 28 juni 2005";"567"
"Woensdag 29 juni 2005";"592"
"Donderdag 30 juni 2005";"563"
"Totaal juli 2005";"16405"
"Vrijdag 1 juli 2005";"518"
"Zaterdag 2 juli 2005";"490"
"Zondag 3 juli 2005";"449"
"Maandag 4 juli 2005";"559"
"Dinsdag 5 juli 2005";"561"
"Woensdag 6 juli 2005";"543"
"Donderdag 7 juli 2005";"570"
"Vrijdag 8 juli 2005";"528"
"Zaterdag 9 juli 2005";"452"
"Zondag 10 juli 2005";"421"
"Maandag 11 juli 2005";"583"
"Dinsdag 12 juli 2005";"625"
"Woensdag 13 juli 2005";"578"
"Donderdag 14 juli 2005";"626"
"Vrijdag 15 juli 2005";"597"
"Zaterdag 16 juli 2005";"442"
"Zondag 17 juli 2005";"450"
"Maandag 18 juli 2005";"570"
"Dinsdag 19 juli 2005";"578"
"Woensdag 20 juli 2005";"579"
"Donderdag 21 juli 2005";"569"
"Vrijdag 22 juli 2005";"572"
"Zaterdag 23 juli 2005";"432"
"Zondag 24 juli 2005";"434"
"Maandag 25 juli 2005";"546"
"Dinsdag 26 juli 2005";"582"
"Woensdag 27 juli 2005";"519"
"Donderdag 28 juli 2005";"565"
"Vrijdag 29 juli 2005";"559"
"Zaterdag 30 juli 2005";"468"
"Zondag 31 juli 2005";"440"
"Totaal augustus 2005";"16701"
"Maandag 1 augustus 2005";"555"
"Dinsdag 2 augustus 2005";"541"
"Woensdag 3 augustus 2005";"579"
"Donderdag 4 augustus 2005";"547"
"Vrijdag 5 augustus 2005";"569"
"Zaterdag 6 augustus 2005";"509"
"Zondag 7 augustus 2005";"437"
"Maandag 8 augustus 2005";"565"
"Dinsdag 9 augustus 2005";"607"
"Woensdag 10 augustus 2005";"575"
"Donderdag 11 augustus 2005";"558"
"Vrijdag 12 augustus 2005";"567"
"Zaterdag 13 augustus 2005";"474"
"Zondag 14 augustus 2005";"447"
"Maandag 15 augustus 2005";"548"
"Dinsdag 16 augustus 2005";"569"
"Woensdag 17 augustus 2005";"565"
"Donderdag 18 augustus 2005";"582"
"Vrijdag 19 augustus 2005";"566"
"Zaterdag 20 augustus 2005";"472"
"Zondag 21 augustus 2005";"430"
"Maandag 22 augustus 2005";"557"
"Dinsdag 23 augustus 2005";"542"
"Woensdag 24 augustus 2005";"609"
"Donderdag 25 augustus 2005";"555"
"Vrijdag 26 augustus 2005";"542"
"Zaterdag 27 augustus 2005";"459"
"Zondag 28 augustus 2005";"439"
"Maandag 29 augustus 2005";"566"
"Dinsdag 30 augustus 2005";"573"
"Woensdag 31 augustus 2005";"597"
"Totaal september 2005";"16194"
"Donderdag 1 september 2005";"558"
"Vrijdag 2 september 2005";"580"
"Zaterdag 3 september 2005";"457"
"Zondag 4 september 2005";"446"
"Maandag 5 september 2005";"547"
"Dinsdag 6 september 2005";"595"
"Woensdag 7 september 2005";"582"
"Donderdag 8 september 2005";"565"
"Vrijdag 9 september 2005";"563"
"Zaterdag 10 september 2005";"454"
"Zondag 11 september 2005";"468"
"Maandag 12 september 2005";"567"
"Dinsdag 13 september 2005";"573"
"Woensdag 14 september 2005";"560"
"Donderdag 15 september 2005";"529"
"Vrijdag 16 september 2005";"562"
"Zaterdag 17 september 2005";"437"
"Zondag 18 september 2005";"451"
"Maandag 19 september 2005";"542"
"Dinsdag 20 september 2005";"625"
"Woensdag 21 september 2005";"556"
"Donderdag 22 september 2005";"567"
"Vrijdag 23 september 2005";"567"
"Zaterdag 24 september 2005";"510"
"Zondag 25 september 2005";"420"
"Maandag 26 september 2005";"571"
"Dinsdag 27 september 2005";"560"
"Woensdag 28 september 2005";"615"
"Donderdag 29 september 2005";"600"
"Vrijdag 30 september 2005";"567"
"Totaal oktober 2005";"16024"
"Zaterdag 1 oktober 2005";"490"
"Zondag 2 oktober 2005";"423"
"Maandag 3 oktober 2005";"565"
"Dinsdag 4 oktober 2005";"578"
"Woensdag 5 oktober 2005";"579"
"Donderdag 6 oktober 2005";"566"
"Vrijdag 7 oktober 2005";"541"
"Zaterdag 8 oktober 2005";"472"
"Zondag 9 oktober 2005";"413"
"Maandag 10 oktober 2005";"539"
"Dinsdag 11 oktober 2005";"577"
"Woensdag 12 oktober 2005";"575"
"Donderdag 13 oktober 2005";"554"
"Vrijdag 14 oktober 2005";"563"
"Zaterdag 15 oktober 2005";"431"
"Zondag 16 oktober 2005";"409"
"Maandag 17 oktober 2005";"544"
"Dinsdag 18 oktober 2005";"568"
"Woensdag 19 oktober 2005";"563"
"Donderdag 20 oktober 2005";"607"
"Vrijdag 21 oktober 2005";"545"
"Zaterdag 22 oktober 2005";"454"
"Zondag 23 oktober 2005";"433"
"Maandag 24 oktober 2005";"507"
"Dinsdag 25 oktober 2005";"539"
"Woensdag 26 oktober 2005";"514"
"Donderdag 27 oktober 2005";"545"
"Vrijdag 28 oktober 2005";"539"
"Zaterdag 29 oktober 2005";"436"
"Zondag 30 oktober 2005";"437"
"Maandag 31 oktober 2005";"518"
"Totaal november 2005";"14728"
"Dinsdag 1 november 2005";"522"
"Woensdag 2 november 2005";"523"
"Donderdag 3 november 2005";"515"
"Vrijdag 4 november 2005";"545"
"Zaterdag 5 november 2005";"439"
"Zondag 6 november 2005";"392"
"Maandag 7 november 2005";"517"
"Dinsdag 8 november 2005";"553"
"Woensdag 9 november 2005";"538"
"Donderdag 10 november 2005";"518"
"Vrijdag 11 november 2005";"485"
"Zaterdag 12 november 2005";"460"
"Zondag 13 november 2005";"413"
"Maandag 14 november 2005";"496"
"Dinsdag 15 november 2005";"508"
"Woensdag 16 november 2005";"552"
"Donderdag 17 november 2005";"493"
"Vrijdag 18 november 2005";"532"
"Zaterdag 19 november 2005";"387"
"Zondag 20 november 2005";"413"
"Maandag 21 november 2005";"492"
"Dinsdag 22 november 2005";"524"
"Woensdag 23 november 2005";"485"
"Donderdag 24 november 2005";"539"
"Vrijdag 25 november 2005";"536"
"Zaterdag 26 november 2005";"443"
"Zondag 27 november 2005";"425"
"Maandag 28 november 2005";"473"
"Dinsdag 29 november 2005";"485"
"Woensdag 30 november 2005";"525"
"Totaal december 2005";"14776"
"Donderdag 1 december 2005";"495"
"Vrijdag 2 december 2005";"475"
"Zaterdag 3 december 2005";"405"
"Zondag 4 december 2005";"376"
"Maandag 5 december 2005";"479"
"Dinsdag 6 december 2005";"516"
"Woensdag 7 december 2005";"544"
"Donderdag 8 december 2005";"482"
"Vrijdag 9 december 2005";"490"
"Zaterdag 10 december 2005";"405"
"Zondag 11 december 2005";"362"
"Maandag 12 december 2005";"496"
"Dinsdag 13 december 2005";"543"
"Woensdag 14 december 2005";"532"
"Donderdag 15 december 2005";"519"
"Vrijdag 16 december 2005";"549"
"Zaterdag 17 december 2005";"433"
"Zondag 18 december 2005";"396"
"Maandag 19 december 2005";"527"
"Dinsdag 20 december 2005";"531"
"Woensdag 21 december 2005";"515"
"Donderdag 22 december 2005";"491"
"Vrijdag 23 december 2005";"516"
"Zaterdag 24 december 2005";"415"
"Zondag 25 december 2005";"419"
"Maandag 26 december 2005";"382"
"Dinsdag 27 december 2005";"487"
"Woensdag 28 december 2005";"529"
"Donderdag 29 december 2005";"543"
"Vrijdag 30 december 2005";"523"
"Zaterdag 31 december 2005";"401"
"Totaal op zondag in 2005";"22231"
"Totaal op maandag in 2005";"27557"
"Totaal op dinsdag in 2005";"28935"
"Totaal op woensdag in 2005";"28971"
"Totaal op donderdag in 2005";"28372"
"Totaal op vrijdag in 2005";"28082"
"Totaal op zaterdag in 2005";"23762"
"Totaal 2006";"185057"
"Totaal januari 2006";"15399"
"Zondag 1 januari 2006";"408"
"Maandag 2 januari 2006";"464"
"Dinsdag 3 januari 2006";"554"
"Woensdag 4 januari 2006";"518"
"Donderdag 5 januari 2006";"494"
"Vrijdag 6 januari 2006";"527"
"Zaterdag 7 januari 2006";"404"
"Zondag 8 januari 2006";"394"
"Maandag 9 januari 2006";"473"
"Dinsdag 10 januari 2006";"540"
"Woensdag 11 januari 2006";"535"
"Donderdag 12 januari 2006";"487"
"Vrijdag 13 januari 2006";"503"
"Zaterdag 14 januari 2006";"437"
"Zondag 15 januari 2006";"397"
"Maandag 16 januari 2006";"542"
"Dinsdag 17 januari 2006";"526"
"Woensdag 18 januari 2006";"549"
"Donderdag 19 januari 2006";"509"
"Vrijdag 20 januari 2006";"513"
"Zaterdag 21 januari 2006";"465"
"Zondag 22 januari 2006";"420"
"Maandag 23 januari 2006";"529"
"Dinsdag 24 januari 2006";"540"
"Woensdag 25 januari 2006";"555"
"Donderdag 26 januari 2006";"569"
"Vrijdag 27 januari 2006";"548"
"Zaterdag 28 januari 2006";"461"
"Zondag 29 januari 2006";"419"
"Maandag 30 januari 2006";"544"
"Dinsdag 31 januari 2006";"575"
"Totaal februari 2006";"14286"
"Woensdag 1 februari 2006";"529"
"Donderdag 2 februari 2006";"556"
"Vrijdag 3 februari 2006";"493"
"Zaterdag 4 februari 2006";"481"
"Zondag 5 februari 2006";"428"
"Maandag 6 februari 2006";"596"
"Dinsdag 7 februari 2006";"570"
"Woensdag 8 februari 2006";"530"
"Donderdag 9 februari 2006";"528"
"Vrijdag 10 februari 2006";"536"
"Zaterdag 11 februari 2006";"449"
"Zondag 12 februari 2006";"405"
"Maandag 13 februari 2006";"535"
"Dinsdag 14 februari 2006";"586"
"Woensdag 15 februari 2006";"492"
"Donderdag 16 februari 2006";"535"
"Vrijdag 17 februari 2006";"574"
"Zaterdag 18 februari 2006";"439"
"Zondag 19 februari 2006";"425"
"Maandag 20 februari 2006";"518"
"Dinsdag 21 februari 2006";"572"
"Woensdag 22 februari 2006";"544"
"Donderdag 23 februari 2006";"534"
"Vrijdag 24 februari 2006";"517"
"Zaterdag 25 februari 2006";"433"
"Zondag 26 februari 2006";"437"
"Maandag 27 februari 2006";"499"
"Dinsdag 28 februari 2006";"545"
"Totaal maart 2006";"15646"
"Woensdag 1 maart 2006";"516"
"Donderdag 2 maart 2006";"555"
"Vrijdag 3 maart 2006";"542"
"Zaterdag 4 maart 2006";"426"
"Zondag 5 maart 2006";"455"
"Maandag 6 maart 2006";"480"
"Dinsdag 7 maart 2006";"515"
"Woensdag 8 maart 2006";"540"
"Donderdag 9 maart 2006";"518"
"Vrijdag 10 maart 2006";"582"
"Zaterdag 11 maart 2006";"412"
"Zondag 12 maart 2006";"413"
"Maandag 13 maart 2006";"479"
"Dinsdag 14 maart 2006";"526"
"Woensdag 15 maart 2006";"513"
"Donderdag 16 maart 2006";"532"
"Vrijdag 17 maart 2006";"504"
"Zaterdag 18 maart 2006";"433"
"Zondag 19 maart 2006";"408"
"Maandag 20 maart 2006";"548"
"Dinsdag 21 maart 2006";"566"
"Woensdag 22 maart 2006";"559"
"Donderdag 23 maart 2006";"543"
"Vrijdag 24 maart 2006";"491"
"Zaterdag 25 maart 2006";"424"
"Zondag 26 maart 2006";"427"
"Maandag 27 maart 2006";"533"
"Dinsdag 28 maart 2006";"569"
"Woensdag 29 maart 2006";"536"
"Donderdag 30 maart 2006";"561"
"Vrijdag 31 maart 2006";"540"
"Totaal april 2006";"14543"
"Zaterdag 1 april 2006";"374"
"Zondag 2 april 2006";"365"
"Maandag 3 april 2006";"512"
"Dinsdag 4 april 2006";"567"
"Woensdag 5 april 2006";"492"
"Donderdag 6 april 2006";"522"
"Vrijdag 7 april 2006";"510"
"Zaterdag 8 april 2006";"412"
"Zondag 9 april 2006";"400"
"Maandag 10 april 2006";"486"
"Dinsdag 11 april 2006";"520"
"Woensdag 12 april 2006";"528"
"Donderdag 13 april 2006";"537"
"Vrijdag 14 april 2006";"547"
"Zaterdag 15 april 2006";"441"
"Zondag 16 april 2006";"449"
"Maandag 17 april 2006";"398"
"Dinsdag 18 april 2006";"533"
"Woensdag 19 april 2006";"517"
"Donderdag 20 april 2006";"519"
"Vrijdag 21 april 2006";"537"
"Zaterdag 22 april 2006";"464"
"Zondag 23 april 2006";"443"
"Maandag 24 april 2006";"508"
"Dinsdag 25 april 2006";"515"
"Woensdag 26 april 2006";"574"
"Donderdag 27 april 2006";"536"
"Vrijdag 28 april 2006";"503"
"Zaterdag 29 april 2006";"399"
"Zondag 30 april 2006";"435"
"Totaal mei 2006";"15673"
"Maandag 1 mei 2006";"513"
"Dinsdag 2 mei 2006";"561"
"Woensdag 3 mei 2006";"518"
"Donderdag 4 mei 2006";"563"
"Vrijdag 5 mei 2006";"493"
"Zaterdag 6 mei 2006";"480"
"Zondag 7 mei 2006";"409"
"Maandag 8 mei 2006";"553"
"Dinsdag 9 mei 2006";"571"
"Woensdag 10 mei 2006";"569"
"Donderdag 11 mei 2006";"551"
"Vrijdag 12 mei 2006";"516"
"Zaterdag 13 mei 2006";"416"
"Zondag 14 mei 2006";"416"
"Maandag 15 mei 2006";"537"
"Dinsdag 16 mei 2006";"536"
"Woensdag 17 mei 2006";"516"
"Donderdag 18 mei 2006";"477"
"Vrijdag 19 mei 2006";"532"
"Zaterdag 20 mei 2006";"402"
"Zondag 21 mei 2006";"420"
"Maandag 22 mei 2006";"552"
"Dinsdag 23 mei 2006";"577"
"Woensdag 24 mei 2006";"558"
"Donderdag 25 mei 2006";"470"
"Vrijdag 26 mei 2006";"478"
"Zaterdag 27 mei 2006";"442"
"Zondag 28 mei 2006";"450"
"Maandag 29 mei 2006";"511"
"Dinsdag 30 mei 2006";"561"
"Woensdag 31 mei 2006";"525"
"Totaal juni 2006";"15171"
"Donderdag 1 juni 2006";"569"
"Vrijdag 2 juni 2006";"489"
"Zaterdag 3 juni 2006";"449"
"Zondag 4 juni 2006";"428"
"Maandag 5 juni 2006";"420"
"Dinsdag 6 juni 2006";"543"
"Woensdag 7 juni 2006";"606"
"Donderdag 8 juni 2006";"548"
"Vrijdag 9 juni 2006";"551"
"Zaterdag 10 juni 2006";"410"
"Zondag 11 juni 2006";"437"
"Maandag 12 juni 2006";"598"
"Dinsdag 13 juni 2006";"551"
"Woensdag 14 juni 2006";"524"
"Donderdag 15 juni 2006";"517"
"Vrijdag 16 juni 2006";"492"
"Zaterdag 17 juni 2006";"453"
"Zondag 18 juni 2006";"422"
"Maandag 19 juni 2006";"539"
"Dinsdag 20 juni 2006";"517"
"Woensdag 21 juni 2006";"526"
"Donderdag 22 juni 2006";"521"
"Vrijdag 23 juni 2006";"489"
"Zaterdag 24 juni 2006";"421"
"Zondag 25 juni 2006";"423"
"Maandag 26 juni 2006";"517"
"Dinsdag 27 juni 2006";"523"
"Woensdag 28 juni 2006";"565"
"Donderdag 29 juni 2006";"526"
"Vrijdag 30 juni 2006";"597"
"Totaal juli 2006";"15999"
"Zaterdag 1 juli 2006";"458"
"Zondag 2 juli 2006";"409"
"Maandag 3 juli 2006";"544"
"Dinsdag 4 juli 2006";"536"
"Woensdag 5 juli 2006";"627"
"Donderdag 6 juli 2006";"622"
"Vrijdag 7 juli 2006";"536"
"Zaterdag 8 juli 2006";"438"
"Zondag 9 juli 2006";"422"
"Maandag 10 juli 2006";"520"
"Dinsdag 11 juli 2006";"537"
"Woensdag 12 juli 2006";"557"
"Donderdag 13 juli 2006";"552"
"Vrijdag 14 juli 2006";"541"
"Zaterdag 15 juli 2006";"450"
"Zondag 16 juli 2006";"462"
"Maandag 17 juli 2006";"554"
"Dinsdag 18 juli 2006";"564"
"Woensdag 19 juli 2006";"528"
"Donderdag 20 juli 2006";"531"
"Vrijdag 21 juli 2006";"547"
"Zaterdag 22 juli 2006";"522"
"Zondag 23 juli 2006";"453"
"Maandag 24 juli 2006";"540"
"Dinsdag 25 juli 2006";"554"
"Woensdag 26 juli 2006";"567"
"Donderdag 27 juli 2006";"531"
"Vrijdag 28 juli 2006";"531"
"Zaterdag 29 juli 2006";"435"
"Zondag 30 juli 2006";"417"
"Maandag 31 juli 2006";"514"
"Totaal augustus 2006";"16262"
"Dinsdag 1 augustus 2006";"571"
"Woensdag 2 augustus 2006";"541"
"Donderdag 3 augustus 2006";"590"
"Vrijdag 4 augustus 2006";"529"
"Zaterdag 5 augustus 2006";"467"
"Zondag 6 augustus 2006";"435"
"Maandag 7 augustus 2006";"522"
"Dinsdag 8 augustus 2006";"581"
"Woensdag 9 augustus 2006";"566"
"Donderdag 10 augustus 2006";"546"
"Vrijdag 11 augustus 2006";"527"
"Zaterdag 12 augustus 2006";"454"
"Zondag 13 augustus 2006";"439"
"Maandag 14 augustus 2006";"504"
"Dinsdag 15 augustus 2006";"608"
"Woensdag 16 augustus 2006";"552"
"Donderdag 17 augustus 2006";"553"
"Vrijdag 18 augustus 2006";"552"
"Zaterdag 19 augustus 2006";"432"
"Zondag 20 augustus 2006";"425"
"Maandag 21 augustus 2006";"526"
"Dinsdag 22 augustus 2006";"569"
"Woensdag 23 augustus 2006";"575"
"Donderdag 24 augustus 2006";"583"
"Vrijdag 25 augustus 2006";"578"
"Zaterdag 26 augustus 2006";"423"
"Zondag 27 augustus 2006";"445"
"Maandag 28 augustus 2006";"524"
"Dinsdag 29 augustus 2006";"562"
"Woensdag 30 augustus 2006";"545"
"Donderdag 31 augustus 2006";"538"
"Totaal september 2006";"16123"
"Vrijdag 1 september 2006";"558"
"Zaterdag 2 september 2006";"505"
"Zondag 3 september 2006";"437"
"Maandag 4 september 2006";"495"
"Dinsdag 5 september 2006";"535"
"Woensdag 6 september 2006";"567"
"Donderdag 7 september 2006";"550"
"Vrijdag 8 september 2006";"520"
"Zaterdag 9 september 2006";"491"
"Zondag 10 september 2006";"455"
"Maandag 11 september 2006";"549"
"Dinsdag 12 september 2006";"585"
"Woensdag 13 september 2006";"558"
"Donderdag 14 september 2006";"585"
"Vrijdag 15 september 2006";"586"
"Zaterdag 16 september 2006";"430"
"Zondag 17 september 2006";"465"
"Maandag 18 september 2006";"547"
"Dinsdag 19 september 2006";"563"
"Woensdag 20 september 2006";"573"
"Donderdag 21 september 2006";"570"
"Vrijdag 22 september 2006";"589"
"Zaterdag 23 september 2006";"487"
"Zondag 24 september 2006";"454"
"Maandag 25 september 2006";"558"
"Dinsdag 26 september 2006";"586"
"Woensdag 27 september 2006";"628"
"Donderdag 28 september 2006";"626"
"Vrijdag 29 september 2006";"608"
"Zaterdag 30 september 2006";"463"
"Totaal oktober 2006";"16144"
"Zondag 1 oktober 2006";"426"
"Maandag 2 oktober 2006";"545"
"Dinsdag 3 oktober 2006";"569"
"Woensdag 4 oktober 2006";"552"
"Donderdag 5 oktober 2006";"602"
"Vrijdag 6 oktober 2006";"574"
"Zaterdag 7 oktober 2006";"507"
"Zondag 8 oktober 2006";"464"
"Maandag 9 oktober 2006";"505"
"Dinsdag 10 oktober 2006";"542"
"Woensdag 11 oktober 2006";"551"
"Donderdag 12 oktober 2006";"552"
"Vrijdag 13 oktober 2006";"533"
"Zaterdag 14 oktober 2006";"435"
"Zondag 15 oktober 2006";"432"
"Maandag 16 oktober 2006";"575"
"Dinsdag 17 oktober 2006";"570"
"Woensdag 18 oktober 2006";"559"
"Donderdag 19 oktober 2006";"528"
"Vrijdag 20 oktober 2006";"571"
"Zaterdag 21 oktober 2006";"473"
"Zondag 22 oktober 2006";"428"
"Maandag 23 oktober 2006";"561"
"Dinsdag 24 oktober 2006";"586"
"Woensdag 25 oktober 2006";"531"
"Donderdag 26 oktober 2006";"537"
"Vrijdag 27 oktober 2006";"541"
"Zaterdag 28 oktober 2006";"444"
"Zondag 29 oktober 2006";"448"
"Maandag 30 oktober 2006";"494"
"Dinsdag 31 oktober 2006";"509"
"Totaal november 2006";"15005"
"Woensdag 1 november 2006";"549"
"Donderdag 2 november 2006";"523"
"Vrijdag 3 november 2006";"574"
"Zaterdag 4 november 2006";"427"
"Zondag 5 november 2006";"409"
"Maandag 6 november 2006";"507"
"Dinsdag 7 november 2006";"593"
"Woensdag 8 november 2006";"538"
"Donderdag 9 november 2006";"529"
"Vrijdag 10 november 2006";"525"
"Zaterdag 11 november 2006";"399"
"Zondag 12 november 2006";"412"
"Maandag 13 november 2006";"527"
"Dinsdag 14 november 2006";"514"
"Woensdag 15 november 2006";"525"
"Donderdag 16 november 2006";"531"
"Vrijdag 17 november 2006";"559"
"Zaterdag 18 november 2006";"411"
"Zondag 19 november 2006";"405"
"Maandag 20 november 2006";"524"
"Dinsdag 21 november 2006";"552"
"Woensdag 22 november 2006";"542"
"Donderdag 23 november 2006";"509"
"Vrijdag 24 november 2006";"532"
"Zaterdag 25 november 2006";"403"
"Zondag 26 november 2006";"421"
"Maandag 27 november 2006";"509"
"Dinsdag 28 november 2006";"537"
"Woensdag 29 november 2006";"505"
"Donderdag 30 november 2006";"514"
"Totaal december 2006";"14806"
"Vrijdag 1 december 2006";"523"
"Zaterdag 2 december 2006";"442"
"Zondag 3 december 2006";"435"
"Maandag 4 december 2006";"490"
"Dinsdag 5 december 2006";"480"
"Woensdag 6 december 2006";"464"
"Donderdag 7 december 2006";"508"
"Vrijdag 8 december 2006";"545"
"Zaterdag 9 december 2006";"424"
"Zondag 10 december 2006";"393"
"Maandag 11 december 2006";"519"
"Dinsdag 12 december 2006";"558"
"Woensdag 13 december 2006";"502"
"Donderdag 14 december 2006";"514"
"Vrijdag 15 december 2006";"498"
"Zaterdag 16 december 2006";"441"
"Zondag 17 december 2006";"405"
"Maandag 18 december 2006";"501"
"Dinsdag 19 december 2006";"507"
"Woensdag 20 december 2006";"516"
"Donderdag 21 december 2006";"536"
"Vrijdag 22 december 2006";"549"
"Zaterdag 23 december 2006";"446"
"Zondag 24 december 2006";"393"
"Maandag 25 december 2006";"386"
"Dinsdag 26 december 2006";"391"
"Woensdag 27 december 2006";"514"
